id	quote
19940928	Hi, I'm Calvin, eminent television personality, here to tell you about new improved "Chocolate frosted sugar bombs"! I love 'em! They're crunchy on the outside, chewy on the inside, and they don't have a single natural ingredient or essential vitamin to get in the way of that rich fudgy taste! Mm-mm! Yes, kids, you'll like 'em so much, you won't be able to sit still! Remember! It's the cereal I get paid to recommend because I'm famous! What do you think? Are you filled with the desire to emulate me and eat the cereal I endorse? If not, I can repeat this every 20 minutes. Don't you threaten ME.
19940929	Hi Mom! I've got my own TV show! That's nice. He's Ca-a-alvin! Amazing, great Ca-a-alvin! Oh, he's the one that you'd like to meet! He's the one who just can't be beat! He's ca-a-alvin! La data da daaaaa! Thank you! Thank you! Boy, what an audience! Thank you! Please! Ha ha! No, really, sit down! Thank you! Thank you! I'm changing the channel, OK? Sorry, I'm on all the networks.
19940930	Where's your TV screen? My fall lineup got cancelled. Dad said one TV in the house was bad enough, and he preferred the one with the volume control. Maybe you should go cable. I've got an idea for a sit-com called "Father knows zilch".
19941001	What a rip-off! They say if you connect these dots you get a picture. But look! I did it and it's just a big mess! I think you're supposed to connect them in the order that they're numbered. Oh. Everything's gotta have rules, rules, rules!
19941002	Doesn't it seem like everybody just shouts at each other nowadays? I think it's because conflict is drama. Drama is entertaining and entertainment is marketable. Finding consensus and common ground is dull! Nobody wants to watch a civilized discussion that acknowledges ambiguity and complexity. We want to see fireworks! We want the sense of solidarity and identity that comes from having our interests narrowed and exploited by like-minded zealots! Talk show hosts, political candidates, news programs, special interest groups... they all become successful by reducing debates to the level of shouted rage. Nothing gets solved, but we're all entertained. Hmm, you may be right. What a boring day THIS turned out to be.
19941003	33... 27... 18... HIKE! AUGHH! It's clear I'll never have a career in sports until I learn to suppress my survival instinct. Touchdown!
19941004	What this game needs are negotiated settlements.
19941005	How come YOU'RE the one who goes to work, and not Mom? Well, your Mom USED to go to work, but once you came along, someone had to stay home. Your Mom's job had a lot of stress and aggravation, see, ... and she wanted to quit? No, she'd gotten used to it, so we figured she should be the one to... HEY!
19941006	Get off the swing or I'll punch your lights out. What a sissy! Haw! Years from now, when I'm successful and happy, ... and he's in prison... I home I'm not too mature to gloat.
19941007	Give me a nice smile. That's good. Now don't make a face, OK? Ready? One... two... thre... click. Click. *click*
19941008	Oh, great altar of passive entertainment... bestow upon my thy discordant images at such speed as to render linear thought impossible!
19941009	See any weirdness yet? How about this rock? It has a purple stripe. Hmm... I guess that's a LITTLE weird. We'll look for something weirder. What do you think of this stick? It's a strange stick, but not a weird stick. It's too bad there aren't any good bugs out now. Yes, bugs are usually weird. Hey, here's a bird feather. It's pretty. But it's not weird. A bald bird would be weird. I don't see one. Look! A ripped-up old kite! Some kid must have lost this last summer! Phooey. The string broke here. I was hoping we'd find the kid's skeleton up a tree at the other end. THAT would be weird. Well, let's go in. I'm cold. Me too. I guess some days weirdness is hard to find. My glasses are fogged and I can't blow my nose, but my heart rate is the envy of men half my age! Weirdness always starts at home. Even when you look for it, you're never prepared for it.
19941010	Here it is 8:00 and we have to go to bed already. Somebody's always running my life. I never get to do what I want to do. What would you do if you could stay up? I dunno... something FUN! Whatever Mom and Dad get to do!
19941011	That cloud of stars is our galaxy, the milky way. Our solar system is on the edge of it. We hurl through an incomprehensible darkness. In cosmic terms, we are subatomic particles in a grain on an infinite beach. I wonder what's on TV now.
19941012	Everyone takes me for granted! Nobody pays any attention to my needs! Is it too much to ask for an occassional token gesture of appreciation?! OK, how about a big hug? Could I have 20 dollars? See?! I don't matter to anyone! Nobody cares about me!
19941013	Hobbes, do you think our morality is defined by our actions, or by what's in our hearts? I think our actions SHOW what's in our hearts. I RESENT THAT!
19941014	They say winning isn't everything, and I've decided to take their word for it.
19941015	I STAND FIRM IN MY BELIEF OF WHAT'S RIGHT! I REFUSE TO COMPROMISE MY PRINCIPLES! I don't NEED to compromise my principles, because they don't have the slightest bearing on what happens to me anyway.
19941016	POW! Did you throw that snowball at me?! What snowball? Ohhhh. Don't play innocent with ME, buster! That snowball had your name written all over it! Oh yeah?! Yeah! It was sneaky, fiendish, vicious, treacherous, grim, and ruthless! Put all that together and it spells "tiger"! No it doesn't! It spells "Calvin's new name is Mr. Stupid Soggyshorts!" Ooh, THAT does it! Ow! Hey! Stop that! Quit it! Leggo! No fair! No biting! Hey Calvin, you should have seen your expression when I hit you with that snowball! Ha ha! Ah hehh...
19941017	Have you seen my shoes? I thought I had them out right here. Your shoes? I don't know. They WERE right here. Where could they have gone? We're going to be late. Well I can't goe anywhere without my SHOES. Help me look. They're not leaving US behind with a baby sitter tonight!
19941018	DING DONG It's ROSALYN! Answer the door, will you please, Calvin? Hi Roz. My parents have changed their minds about going out, so we won't be needing your services. Goodbye. Hi, Rosalyn. What are you talking about, Calvin? You can't go out if Mom can't find her shoes, right? And what do YOU know about THAT? Uh, nothing! Ha ha! Um, why? Are her shoes missing? I'd like to be paid in advance tonight.
19941019	Phooey. Mom and Dad left. Now we're here alone with the baby sitter from the black lagoon. Hee hee! Do you think she remembers how last time we threatened to flush her science notes down the toilet? Ha ha ha! Our finest moment. OK, you, get in bed. WHAT?! It's not even 6:30! She remembers, all right. She can't get away with this. We'll call the rescue squad.
19941020	Rosalyn? What are you doing out of bed? I thought I heard something outside. I didn't hear anything. It was kind of a thump. Will you go look, and make sure it's not anything scary? I'll check, but I didn't hear any thump. Yes... yes! Go out the door! Two more steps! Oh please, oh please! Yes, yes, yes! See? There's nothing out here.
19941021	See, Calvin? There's nothing out here. But I KNOW I heard something! Go look, OK? Please? OK, if it will make you feel... HEY! SLAM THIS WAS A TRICK?! WHY YOU SNEAKY LITTLE DROP, I'LL GET YOU!! Hobbes! I locked her out! Now we can watch TV and eat cookies till we're SICK! Oh boy! This is the best we've EVER been baby sat!
19941022	CALVIN, WILL YOU LET ME BACK IN THE HOUSE THIS INSTANT! Don't worry, Rosalyn! There's only a 50% chance of rain tonight! Ha ha! She's trying to open the downstairs windows. It's OK. I already locked them up. YOU OPEN UP THAT DOOR! Hey Roz! What's in your purse? Mind if we look??
